PID,start,end,PF
V5RYD8_9BACT,62,510,PF00115
F8L9H2_SIMNZ,55,504,PF00115
D6YUP8_WADCW,56,505,PF00115
F8KUU5_PARAV,55,504,PF00115
H6NNN7_9BACL,59,505,PF00115
C8WSR1_ALIAD,60,506,PF00115
F8I5S6_SULAT,60,506,PF00115
J7L3Q6_NOCAA,33,477,PF00115
Q47P89_THEFY,34,478,PF00115
D9TD72_MICAI,36,480,PF00115
A4X6U4_SALTO,49,493,PF00115
H6RU70_BLASD,36,480,PF00115
I4ETW9_9ACTN,35,479,PF00115
X5DQM3_9CORY,41,485,PF00115
C3PIP7_CORA7,40,484,PF00115
K0EY13_9NOCA,40,484,PF00115
F5YVB7_MYCSD,39,483,PF00115
H5X5C9_9PSEU,37,481,PF00115
C8XFI4_NAKMY,33,477,PF00115
A3JSV9_9RHOB,18,172,PF04893
Q28PT9_JANSC,17,180,PF04893
A3U434_PSEBH,13,180,PF04893
A3SPI6_ROSNI,13,183,PF04893
A6FRW0_9RHOB,5,175,PF04893
Q0FP99_PELBH,13,178,PF04893
A3JYI7_9RHOB,13,176,PF04893
Q165W1_ROSDO,10,173,PF04893
Q5LRV8_RUEPO,13,175,PF04893
Q1GH85_RUEST,10,173,PF04893
A3XAY8_9RHOB,11,177,PF04893
A4ERH6_9RHOB,11,174,PF04893
Q2CG79_OCEGH,15,178,PF04893
A4EMG5_9RHOB,15,180,PF04893
A3V6C4_9RHOB,15,179,PF04893
A4WV32_RHOS5,15,179,PF04893
A1B941_PARDP,13,182,PF04893
A5CY98_PELTS,32,215,PF04893
A4J9C8_DESRM,63,250,PF04893
Q67KM2_SYMTH,20,205,PF04893
Q8RBQ8_CALS4,10,206,PF04893
Q0AUA2_SYNWW,10,180,PF04893
A1HTG5_9FIRM,12,178,PF04893
A4XM58_CALS8,514,682,PF04893
A9WCS6_CHLAA,476,644,PF04893
A7HJS4_FERNB,472,638,PF04893
A5Z7X7_9FIRM,503,671,PF04893
A5Z8B2_9FIRM,495,663,PF04893
B8I6F7_CLOCE,30,232,PF04893
Q812I7_BACCR,20,213,PF04893
Q3EYK9_BACTI,20,213,PF04893
YKNW_BACSU,21,217,PF04893
Q65K69_BACLD,18,207,PF04893
A8FCP6_BACP2,13,193,PF04893
Q65N21_BACLD,17,195,PF04893
Q9K882_BACHD,24,216,PF04893
A7HIH7_ANADF,180,355,PF04893
Q2IHA5_ANADE,155,330,PF04893
Q468I9_METBF,14,164,PF04893
Q8TQ21_METAC,13,163,PF04893
Q8TQ23_METAC,13,167,PF04893
Q8TMF0_METAC,10,169,PF04893
Q8THA7_METAC,27,188,PF04893
Q8PXD9_METMA,10,168,PF04893
Q46DY3_METBF,10,182,PF04893
Q1AZL9_RUBXD,21,176,PF04893
Q1ASF2_RUBXD,1,172,PF04893
Q1AS57_RUBXD,25,185,PF04893
O64614_ARATH,115,262,PF04893
Q6C1L1_YARLI,59,210,PF04893
YIP4_SCHPO,65,208,PF04893
Q86MW5_LEIMA,25,170,PF04893
O02335_CAEEL,66,213,PF04893
YIPF6_MOUSE,62,216,PF04893
Q9VQZ0_DROME,51,205,PF04893
Q6CK95_KLULA,37,199,PF04893
E7KN85_YEASL,52,217,PF04893
A8X8E5_CAEBR,97,243,PF04893
Q9VK46_DROME,102,247,PF04893
H2QRP8_PANTR,96,240,PF04893
Q6FQ69_CANGA,74,229,PF04893
Q6BHA2_DEBHA,87,233,PF04893
Q6CA93_YARLI,70,215,PF04893
YIP1_SCHPO,64,208,PF04893
Q8RXL0_ARATH,88,253,PF04893
Q60EM1_ORYSJ,89,254,PF04893
Q9VYI1_DROME,117,300,PF04893
Q7QIM4_ANOGA,75,260,PF04893
YIPF1_PONAB,86,260,PF04893
YIPF2_RAT,83,257,PF04893
Q6DBU9_DANRE,82,256,PF04893
Q6C4R6_YARLI,91,274,PF04893
YIP5_SCHPO,56,227,PF04893
Q7S8K9_NEUCR,96,260,PF04893
Q8EXC6_LEPIN,18,187,PF04893
A6UUE5_META3,5,206,PF04893
A2SPV4_METLZ,10,165,PF04893
Q0W4A9_METAR,10,203,PF04893
Q2FS80_METHJ,5,207,PF04893
A7I7V4_METB6,8,212,PF04893
A7I4C5_METB6,8,213,PF04893
A6UUD7_META3,6,207,PF04893
A3CRJ7_METMJ,8,208,PF04893
Q12UM6_METBU,8,200,PF04893
Q469Y9_METBF,4,201,PF04893
Q8TQJ0_METAC,26,230,PF04893
Q8PU88_METMA,9,206,PF04893
Q1JZK3_DESA6,25,185,PF04893
A1WBQ4_ACISJ,10,178,PF04893
Q1GU58_SPHAL,23,191,PF04893
A5VBA4_SPHWW,15,183,PF04893
B0SWK4_CAUSK,20,188,PF04893
Q5P2M7_AROAE,9,182,PF04893
Q7CIR6_YERPE,8,180,PF04893
Q1QUX0_CHRSD,8,180,PF04893
A6W2E7_MARMS,8,180,PF04893
YOHC_ECOLI,7,179,PF04893
C1DPQ7_AZOVD,8,180,PF04893
Q3KCS0_PSEPF,8,180,PF04893
Q9I1T7_PSEAE,8,181,PF04893
A4VJ16_PSEU5,8,180,PF04893
A4XWK4_PSEMY,8,180,PF04893
Q4K7H2_PSEF5,8,180,PF04893
A0Z434_9GAMM,8,181,PF04893
A4A3W2_9GAMM,8,182,PF04893
A6F3Y8_9ALTE,9,183,PF04893
Q2BI68_NEPCE,9,183,PF04893
Q1N655_9GAMM,9,183,PF04893
Q21FW4_SACD2,10,186,PF04893
A4BBL4_9GAMM,9,182,PF04893
Q2SL62_HAHCH,9,181,PF04893
Q2BM34_NEPCE,9,181,PF04893
Q1N2N2_9GAMM,9,181,PF04893
Q47XL0_COLP3,9,180,PF04893
A4CD09_9GAMM,9,180,PF04893
Q15VF6_PSEA6,9,180,PF04893
Q5QYQ3_IDILO,9,180,PF04893
A8FTH2_SHESH,9,180,PF04893
Q5KCW5_CRYNJ,88,528,PF09073
B8P9Z8_POSPM,21,496,PF09073
M2QSF6_CERS8,32,457,PF09073
B0CV71_LACBS,18,437,PF09073
A8NS68_COPC7,29,464,PF09073
F8PZR5_SERL3,3,430,PF09073
K5UP39_PHACS,19,437,PF09073
E5R0P0_ARTGP,33,430,PF09073
B8M094_TALSN,31,476,PF09073
B6QB03_TALMQ,30,479,PF09073
V5FZJ4_BYSSN,37,457,PF09073
S8B4X1_PENO1,18,463,PF09073
A2QWS0_ASPNC,32,459,PF09073
G7X9Y9_ASPKW,32,459,PF09073
B8NP74_ASPFN,28,449,PF09073
Q0CI54_ASPTN,289,688,PF09073
A1CTM9_ASPCL,26,453,PF09073
Q4WMT3_ASPFU,28,448,PF09073
C8VP29_EMENI,42,494,PF09073
H6CAC4_EXODN,34,433,PF09073
U1G612_ENDPU,35,522,PF09073
N1Q1Z2_DOTSN,33,443,PF09073
K2RIU4_MACPH,35,454,PF09073
E4ZY01_LEPMJ,33,475,PF09073
M2UL72_COCH5,34,464,PF09073
E3RVV0_PYRTT,34,465,PF09073
S3CJX5_GLAL2,24,474,PF09073
A7EAK5_SCLS1,33,507,PF09073
L8G5L1_PSED2,32,471,PF09073
G2QSS8_THITE,19,514,PF09073
E3QX54_COLGM,16,490,PF09073
F9FX47_FUSOF,15,466,PF09073
S0EC12_GIBF5,15,460,PF09073
T5ADM4_OPHSC,22,448,PF09073
G3JF29_CORMM,16,475,PF09073
J5K103_BEAB2,16,473,PF09073
U7PQW2_SPOS1,52,614,PF09073
M7WVY9_RHOT1,45,588,PF09073
U5H390_USTV1,44,567,PF09073
M9M6Y4_PSEA3,80,586,PF09073
I2G2M2_USTH4,89,614,PF09073
V5GNY7_KALBG,89,577,PF09073
A0A0D1E4D3_USTMA,93,598,PF09073
R9P4M2_PSEHS,56,576,PF09073
E3K6J3_PUCGT,31,450,PF09073
D4LUN7_9FIRM,42,307,PF13407
A1VUL3_POLNA,52,311,PF13407
Q930T8_RHIME,31,291,PF13407
A5FXF4_ACICJ,36,300,PF13407
D2B1D0_STRRD,45,303,PF13407
Q13KM9_PARXL,38,297,PF13407
A5G1Q4_ACICJ,50,305,PF13407
A5FXM1_ACICJ,57,310,PF13407
D4LYL6_9FIRM,45,303,PF13407
D3F9V0_CONWI,49,304,PF13407
D4LV03_9FIRM,36,292,PF13407
Q11LQ5_CHESB,29,285,PF13407
Q1AZ05_RUBXD,46,307,PF13407
A5UXR9_ROSS1,50,311,PF13407
A0LSE0_ACIC1,52,300,PF13407
Q28SD2_JANSC,28,280,PF13407
A1SYD2_PSYIN,27,287,PF13407
C0D489_9FIRM,64,356,PF13407
A6NRT7_9FIRM,41,346,PF13407
A9KK36_LACP7,35,339,PF13407
Q65UW4_MANSM,28,299,PF13407
D0GID8_9FUSO,39,310,PF13407
C4LB30_TOLAT,26,299,PF13407
D5U4Z7_BRAM5,32,307,PF13407
D5U4Z8_BRAM5,28,302,PF13407
A6M1Q7_CLOB8,50,327,PF13407
R6GVW5_9FIRM,36,314,PF13407
A6LWD1_CLOB8,42,325,PF13407
A6LWC0_CLOB8,42,325,PF13407
C7DDU9_9RHOB,26,281,PF13407
Q98QL8_MYCPU,59,392,PF13407
A1TFW4_MYCVP,38,297,PF13407
C7PX48_CATAD,37,299,PF13407
A1B0U9_PARDP,31,296,PF13407
B1Y1T3_LEPCP,27,295,PF13407
C9YVX8_STRSW,42,301,PF13407
C9Z5N5_STRSW,51,309,PF13407
B5HY76_9ACTN,45,307,PF13407
D2PYX5_KRIFD,47,307,PF13407
B9JL62_AGRRK,36,300,PF13407
D5UP71_TSUPD,45,304,PF13407
D3FFF3_CONWI,55,319,PF13407
A8L0L2_FRASN,63,324,PF13407
R7DD93_9FIRM,42,301,PF13407
C6CVE2_PAESJ,33,319,PF13407
D5UCP6_CELFN,47,319,PF13407
Q6AHK9_LEIXX,35,310,PF13407
Q83MX9_TROWT,54,326,PF13407
C6WE69_ACTMD,41,326,PF13407
A4IPA7_GEOTN,34,311,PF13407
C5ESX5_9FIRM,33,310,PF13407
D2Q6U9_BIFDB,45,336,PF13407
A6TUQ0_ALKMQ,42,319,PF13407
C6PMK5_9CLOT,40,319,PF13407
Q3AFN0_CARHZ,28,276,PF13407
C0C275_9FIRM,37,302,PF13407
Q5FNU3_GLUOX,30,296,PF13407
B2JHA1_PARP8,54,313,PF13407
B8E366_DICTD,29,293,PF13407
Q926F9_RHIME,91,371,PF13407
A3K5X2_9RHOB,28,308,PF13407
Q92L85_RHIME,32,311,PF13407
C1DKB5_AZOVD,71,345,PF13407
C1DJ76_AZOVD,14,295,PF13407
C1DMG3_AZOVD,49,330,PF13407
C1DS61_AZOVD,33,315,PF13407
A3DCF2_CLOTH,36,296,PF13407
Q7CTI9_AGRFC,40,291,PF13407
Q92W79_RHIME,30,287,PF13407
A6THR5_KLEP7,31,288,PF13407
C6L8Z7_9FIRM,32,289,PF13407
A1SLY7_NOCSJ,48,303,PF13407
Q7CW05_AGRFC,45,302,PF13407
C8S2Q8_9RHOB,31,288,PF13407
Q0FS12_PELBH,33,290,PF13407
C0BWS5_9FIRM,46,315,PF13407
B0P8Y1_9FIRM,71,339,PF13407
Q3IWI0_RHOS4,26,285,PF13407
C8WTL4_ALIAD,55,314,PF13407
Q1AVD6_RUBXD,47,304,PF13407
C0C2I7_9FIRM,46,303,PF13407
E1TFD8_BURSG,35,293,PF13407
E3J5G7_FRAIE,52,311,PF13407
D1BY73_XYLCX,44,301,PF13407
A4AKW5_9ACTN,49,308,PF13407
C0E8U4_9FIRM,42,303,PF13407
C3Z2W0_BRAFL,63,315,PF00100
W4XF69_STRPU,66,311,PF00100
W4ZJB2_STRPU,70,313,PF00100
W4Z438_STRPU,67,310,PF00100
W4XKY4_STRPU,380,626,PF00100
W4XFZ3_STRPU,231,474,PF00100
W4YM17_STRPU,89,332,PF00100
W4Z422_STRPU,52,296,PF00100
W4Y273_STRPU,577,825,PF00100
W4ZEJ3_STRPU,87,329,PF00100
W5MN09_LEPOC,319,579,PF00100
W5MN23_LEPOC,258,515,PF00100
G1NDD1_MELGA,345,603,PF00100
H0ZFR4_TAEGU,351,610,PF00100
G1T4C0_RABIT,369,628,PF00100
G1RHY4_NOMLE,372,631,PF00100
G3TFF5_LOXAF,373,631,PF00100
I3M9C4_ICTTR,358,618,PF00100
F1RPC0_PIG,371,629,PF00100
G1P413_MYOLU,369,628,PF00100
G1LHI5_AILME,370,629,PF00100
G3IEI7_CRIGR,454,713,PF00100
F6TQ21_ORNAN,343,602,PF00100
F6WBV4_MONDO,368,627,PF00100
G3VVM6_SARHA,371,629,PF00100
H3A8E7_LATCH,327,587,PF00100
F6Y5L3_XENTR,350,608,PF00100
F6SGH5_XENTR,609,863,PF00100
F6ZTU8_ORNAN,611,866,PF00100
G1KDS9_ANOCA,612,866,PF00100
U3JGI8_FICAL,612,867,PF00100
U3IKK5_ANAPL,610,865,PF00100
Q684L7_CHICK,566,821,PF00100
H2VAW2_TAKRU,395,654,PF00100
H3CDD7_TETNG,603,862,PF00100
G3P5P7_GASAC,399,659,PF00100
I3JFN5_ORENI,583,843,PF00100
H2MAX3_ORYLA,574,836,PF00100
M4ATJ3_XIPMA,626,888,PF00100
Q5RID1_DANRE,586,852,PF00100
W5KGB6_ASTMX,622,875,PF00100
Q5TYX2_DANRE,624,888,PF00100
H3CDD6_TETNG,572,836,PF00100
H2VB15_TAKRU,617,879,PF00100
G3P5N3_GASAC,612,881,PF00100
I3JFP7_ORENI,609,867,PF00100
W5NKT0_LEPOC,605,856,PF00100
F7E838_XENTR,607,868,PF00100
H3ACK0_LATCH,618,891,PF00100
G1KPZ3_ANOCA,561,835,PF00100
U3JGF0_FICAL,607,876,PF00100
F1NV36_CHICK,604,874,PF00100
H3A7N6_LATCH,45,308,PF00100
H3AHA9_LATCH,47,322,PF00100
H3ASC4_LATCH,110,378,PF00100
H3AEM1_LATCH,47,326,PF00100
H3A575_LATCH,47,312,PF00100
F1P4B6_CHICK,197,463,PF00100
U3JXG9_FICAL,201,467,PF00100
H2Q1E5_PANTR,189,458,PF00100
H0XEU7_OTOGA,200,467,PF00100
ZP4_RABIT,193,460,PF00100
G5APN2_HETGA,189,453,PF00100
ZP4_RAT,198,465,PF00100
G3HNT0_CRIGR,146,412,PF00100
W5P104_SHEEP,186,452,PF00100
F7C1G8_HORSE,197,463,PF00100
F1PEG7_CANLF,197,463,PF00100
ZP4_FELCA,224,490,PF00100
G3STH1_LOXAF,196,462,PF00100
G3W5D8_SARHA,188,454,PF00100
F6Q8L3_ORNAN,182,447,PF00100
F6TNE8_XENTR,177,445,PF00100
F7ADE4_XENTR,200,463,PF00100
G1MW54_MELGA,576,841,PF00100
H9GPQ6_ANOCA,642,907,PF00100
G3W5W5_SARHA,269,534,PF00100
F6WXF3_MONDO,294,559,PF00100
ZP1_RABIT,263,527,PF00100
L8Y1K8_TUPCH,267,531,PF00100
G3T3R9_LOXAF,277,541,PF00100
L5KRD0_PTEAL,257,521,PF00100
M3YSL7_MUSPF,256,520,PF00100
I3NF41_ICTTR,275,539,PF00100
M3WJ96_FELCA,271,535,PF00100
G1RTB0_NOMLE,280,543,PF00100
ZP1_MOUSE,272,536,PF00100
H3CGQ8_TETNG,96,372,PF00100
I3JU01_ORENI,99,375,PF00100
G3PJT2_GASAC,97,373,PF00100
H2MPU4_ORYLA,88,363,PF00100
M4AP03_XIPMA,98,374,PF00100
I3KC81_ORENI,117,404,PF00100
H2M2K2_ORYLA,64,339,PF00100
G3PFH7_GASAC,249,540,PF00100
H2TZB9_TAKRU,177,453,PF00100
H3C089_TETNG,193,467,PF00100
G3PDN3_GASAC,125,401,PF00100
H3CGS0_TETNG,5,278,PF00100
H2TGR5_TAKRU,151,424,PF00100
I3KBT7_ORENI,261,542,PF00100
H2M5C0_ORYLA,334,611,PF00100
M3ZHK0_XIPMA,364,641,PF00100
B0V0J5_DANRE,96,372,PF00100
W5LIV6_ASTMX,75,350,PF00100
W5KAE9_ASTMX,93,369,PF00100
W5KC19_ASTMX,89,364,PF00100
F1QIL4_DANRE,111,386,PF00100
W5MEA6_LEPOC,99,377,PF00100
M3ZVF3_XIPMA,177,430,PF00100
I3JNS2_ORENI,155,419,PF00100
H2ST15_TAKRU,43,307,PF00100
H3CZT7_TETNG,52,325,PF00100
W5N2P1_LEPOC,40,294,PF00100
W5N0B6_LEPOC,142,409,PF00100
W5LZY4_LEPOC,35,304,PF00100
M4AST0_XIPMA,289,558,PF00100
I3KNI5_ORENI,302,572,PF00100
E7F0C9_DANRE,139,395,PF00100
W5LH88_ASTMX,591,857,PF00100
W5K5Z9_ASTMX,12,275,PF00100
H3AS59_LATCH,44,307,PF00100
F7C624_XENTR,44,307,PF00100
L9L5L3_TUPCH,44,307,PF00100
H2LLC2_ORYLA,60,325,PF00100
I3K7N5_ORENI,44,314,PF00100
M3ZHM6_XIPMA,55,317,PF00100
F7ECN4_XENTR,43,312,PF00100
H3BHS9_LATCH,42,311,PF00100
E7F274_DANRE,38,307,PF00100
I3JFV7_ORENI,39,308,PF00100
M3ZNP9_XIPMA,40,309,PF00100
H2UJM1_TAKRU,40,309,PF00100
W5MD56_LEPOC,44,308,PF00100
F1RBQ2_DANRE,47,311,PF00100
I3KXV9_ORENI,42,305,PF00100
Q4RTR3_TETNG,38,301,PF00100
W5K799_ASTMX,58,322,PF00100
F8W3H6_DANRE,60,324,PF00100
M3ZHN5_XIPMA,41,307,PF00100
H2SIZ0_TAKRU,8,273,PF00100
I3JYU1_ORENI,42,308,PF00100
E7EYI4_DANRE,44,310,PF00100
W5MEI0_LEPOC,40,306,PF00100
H3AJ97_LATCH,9,275,PF00100
W5KKJ5_ASTMX,40,306,PF00100
H3CT56_TETNG,43,308,PF00100
Q28HM9_XENTR,125,375,PF00100
E4X6W9_OIKDI,42,291,PF00100
E4X9X6_OIKDI,28,289,PF00100
E4Y110_OIKDI,266,527,PF00100
E4X6B9_OIKDI,78,340,PF00100
W5KXY1_ASTMX,87,332,PF00100
W5KXX9_ASTMX,63,309,PF00100
X1WE05_DANRE,494,735,PF00100
I3KPH9_ORENI,75,321,PF00100
H2L4P7_ORYLA,518,768,PF00100
H2MVJ8_ORYLA,532,779,PF00100
H2LGE6_ORYLA,317,564,PF00100
M4A943_XIPMA,522,766,PF00100
M4A911_XIPMA,314,560,PF00100
I3K807_ORENI,297,544,PF00100
I3K7Z0_ORENI,480,727,PF00100
H2LDE1_ORYLA,519,761,PF00100
H3D977_TETNG,327,572,PF00100
H2ZZB2_LATCH,171,414,PF00100
F6TFU7_XENTR,321,569,PF00100
F7D2T0_XENTR,336,582,PF00100
K9J7R4_XENTR,127,373,PF00100
F1M9X2_RAT,225,470,PF00100
I3LZ56_ICTTR,219,464,PF00100
G1RPF8_NOMLE,226,472,PF00100
F1RPA7_PIG,222,469,PF00100
F1N726_BOVIN,224,471,PF00100
F6WXT7_HORSE,220,464,PF00100
L5KS07_PTEAL,268,513,PF00100
L5LRH6_MYODS,219,464,PF00100
F7DH53_MONDO,218,465,PF00100
G3X3N5_SARHA,223,468,PF00100
F7CX48_MONDO,319,563,PF00100
G3SN28_LOXAF,337,581,PF00100
UROM_RAT,338,582,PF00100
H9G590_ANOCA,290,534,PF00100
H3A0M4_LATCH,43,290,PF00100
E4X946_OIKDI,28,288,PF00100
E4WRH3_OIKDI,72,329,PF00100
F6PMX0_CIOIN,69,324,PF00100
H2YU40_CIOSA,28,275,PF00100
E4X1L4_OIKDI,44,287,PF00100
C3XVC2_BRAFL,382,645,PF00100
H2YAS9_CIOSA,25,284,PF00100
E4X6Y0_OIKDI,21,281,PF00100
E4WT75_OIKDI,36,308,PF00100
F6PIU4_CIOIN,59,319,PF00100
E4X1R1_OIKDI,56,329,PF00100
F6W573_CIOIN,51,301,PF00100
H2YIP7_CIOSA,30,279,PF00100
H0Z3C9_TAEGU,87,341,PF00100
F1QYY1_DANRE,5,265,PF00100
Q4SKD1_TETNG,68,328,PF00100
H2TEC6_TAKRU,71,328,PF00100
G3PL22_GASAC,50,308,PF00100
H2MLG2_ORYLA,66,326,PF00100
I3JVK1_ORENI,42,301,PF00100
F7AWM9_XENTR,37,287,PF00100
W5MPX3_LEPOC,268,510,PF00100
G3NNH2_GASAC,266,505,PF00100
M3ZTN0_XIPMA,268,507,PF00100
E7F465_DANRE,299,540,PF00100
H3ASW9_LATCH,270,512,PF00100
E2RAS2_CANLF,58,300,PF00100
G1K8T4_ANOCA,272,514,PF00100
F6QD58_CIOIN,50,306,PF00100
F6ZAF3_CIOIN,8,269,PF00100
K1Q5K3_CRAGI,283,527,PF00100
C3ZXH0_BRAFL,232,474,PF00100
C3YGL9_BRAFL,243,486,PF00100
C3ZER8_BRAFL,612,851,PF00100
C3ZH19_BRAFL,436,680,PF00100
F6SFZ2_XENTR,225,467,PF00100
F6RVT5_XENTR,194,435,PF00100
U3JHG9_FICAL,522,763,PF00100
H0ZM61_TAEGU,121,362,PF00100
G1PXT7_MYOLU,263,509,PF00100
G3IBF5_CRIGR,631,876,PF00100
G1LDG5_AILME,126,371,PF00100
G3W3Q8_SARHA,250,493,PF00100
K7E1U7_MONDO,34,275,PF00100
V8P5S7_OPHHA,138,381,PF00100
H9GRQ0_ANOCA,71,316,PF00100
G3WE72_SARHA,283,523,PF00100
F6TSK5_ORNAN,273,513,PF00100
G1SFK4_RABIT,277,517,PF00100
G3UK41_LOXAF,277,517,PF00100
H0V1D5_CAVPO,277,517,PF00100
M3XF80_FELCA,277,517,PF00100
F1M8L3_RAT,277,517,PF00100
W5MNU8_LEPOC,402,644,PF00100
M3ZL08_XIPMA,119,361,PF00100
I3IVP1_ORENI,220,462,PF00100
H2LLT4_ORYLA,162,404,PF00100
H3D752_TETNG,228,470,PF00100
W5LIW5_ASTMX,222,463,PF00100
F1RBG2_DANRE,221,463,PF00100
C3Z6R0_BRAFL,212,462,PF00100
C3ZSB8_BRAFL,178,423,PF00100
C3ZNU9_BRAFL,348,594,PF00100
C3ZNU4_BRAFL,731,979,PF00100
C3ZNU8_BRAFL,349,595,PF00100
A7SIK0_NEMVE,501,754,PF00100
A7SIJ8_NEMVE,583,828,PF00100
A7S0C8_NEMVE,71,319,PF00100
A7SIJ9_NEMVE,47,293,PF00100
A7RW99_NEMVE,48,294,PF00100
A7SDM6_NEMVE,195,443,PF00100
A7SGZ7_NEMVE,159,408,PF00100
A7SGZ6_NEMVE,136,390,PF00100
A7RGF1_NEMVE,188,435,PF00100
A7RI46_NEMVE,471,716,PF00100
W4YKI8_STRPU,37,291,PF00100
C3ZD03_BRAFL,433,685,PF00100
C3Y1K2_BRAFL,120,370,PF00100
C3ZX57_BRAFL,586,836,PF00100
C3YP35_BRAFL,555,806,PF00100
M3ZKT1_XIPMA,87,336,PF00100
H2L2S5_ORYLA,480,728,PF00100
H3CGN3_TETNG,3,244,PF00100
W5M9B2_LEPOC,480,722,PF00100
H3ACW8_LATCH,460,702,PF00100
H3ATL0_LATCH,526,768,PF00100
H3A937_LATCH,429,671,PF00100
Q18DQ6_HALWD,2,331,PF03706
Q18I30_HALWD,20,338,PF03706
A6WD30_KINRD,9,300,PF03706
Q0RTR8_FRAAA,77,373,PF03706
A9WAK2_CHLAA,23,313,PF03706
Q7VEF2_PROMA,5,299,PF03706
Q47FD1_DECAR,20,312,PF03706
Q0W5V1_METAR,21,334,PF03706
Q8U4B8_PYRFU,10,323,PF03706
Q8TXA5_METKA,9,319,PF03706
Q6LX31_METMP,15,320,PF03706
Y887_METTH,23,338,PF03706
Q2KC57_RHIEC,41,341,PF03706
Q8F674_LEPIN,4,301,PF03706
Q01V21_SOLUE,32,321,PF03706
Q8Z0P9_NOSS1,13,300,PF03706
A1AS00_PELPD,9,315,PF03706
Q0K7Q3_CUPNH,14,318,PF03706
A5UPH7_ROSS1,28,328,PF03706
Q02AX3_SOLUE,33,348,PF03706
A1RWN3_THEPD,10,319,PF03706
A7I974_METB6,263,555,PF03706
Q12VK8_METBU,17,310,PF03706
Q3A8I6_PELCD,8,291,PF03706
Q73TS9_MYCPA,28,332,PF03706
Q2S1D6_SALRD,43,352,PF03706
B4U5I6_HYDS0,4,301,PF03706
Q5LAE4_BACFN,20,333,PF03706
R5QIM0_9FIRM,10,328,PF03706
Q03Z61_LEUMM,9,328,PF03706
R5ZGE5_9ACTN,31,344,PF03706
Q188H2_PEPD6,12,329,PF03706
R6P5A3_9CLOT,20,330,PF03706
A8F404_PSELT,5,320,PF03706
A6LJJ3_THEM4,7,319,PF03706
A7HJG8_FERNB,10,319,PF03706
Q30W33_DESAG,18,311,PF03706
A1W339_ACISJ,11,297,PF03706
Q7NM28_GLOVI,26,305,PF03706
A5V1J3_ROSS1,4,299,PF03706
Q31ET7_HYDCU,3,290,PF03706
Q6N2R8_RHOPA,7,298,PF03706
Q1DE12_MYXXD,77,373,PF03706
B4S7M4_PROA2,14,333,PF03706
C5AQ44_METEA,47,365,PF03706
Q63Y96_BURPS,41,340,PF03706
A1R825_PAEAT,31,316,PF03706
Q0RNZ7_FRAAA,25,308,PF03706
Q602R7_METCA,142,333,PF04546
K0C0Y3_CYCSP,143,333,PF04546
G4SUH0_META2,142,336,PF04546
H8GMC6_METAL,142,337,PF04546
G0A535_METMM,144,338,PF04546
A1AVE7_RUTMC,141,336,PF04546
Q31EM5_HYDCU,138,330,PF04546
W0DX26_9GAMM,138,331,PF04546
RPOD_COXBU,226,431,PF04546
I1YJR9_METFJ,139,344,PF04546
I1XFN2_METNJ,139,344,PF04546
D5C470_NITHN,138,334,PF04546
Q3JF09_NITOC,142,333,PF04546
D3SD33_THISK,140,363,PF04546
L0E3B6_THIND,140,355,PF04546
B8GPV7_THISH,140,353,PF04546
W8L5X5_HALHR,140,357,PF04546
H8L2A4_FRAAD,143,360,PF04546
E6WX09_PSEUU,145,352,PF04546
G7UPR1_PSEUP,146,355,PF04546
D2UG12_XANAP,145,349,PF04546
RPOD_XANCP,145,358,PF04546
RPOD_XYLFA,145,352,PF04546
D0KXZ4_HALNC,141,339,PF04546
Q5ZT04_LEGPH,142,355,PF04546
D3HLH5_LEGLN,140,354,PF04546
W0BCJ4_9GAMM,143,358,PF04546
A5EXR4_DICNV,139,358,PF04546
C1DC42_LARHH,161,379,PF04546
Q7NRL8_CHRVO,159,373,PF04546
G2IZB2_PSEUL,159,370,PF04546
X2H634_9NEIS,163,381,PF04546
Q5F805_NEIG1,156,372,PF04546
D5X1P6_THIK1,309,512,PF04546
I0HSQ8_RUBGI,263,465,PF04546
H5WR99_9BURK,294,496,PF04546
B1Y6J1_LEPCP,286,488,PF04546
A2SIQ7_METPP,278,480,PF04546
A1VMP0_POLNA,268,470,PF04546
K0HWS2_9BURK,324,526,PF04546
U5N7C6_9BURK,401,611,PF04546
Q1LEA3_CUPMC,136,351,PF04546
R5PS78_9BURK,455,650,PF04546
R7IH14_9BURK,105,294,PF04546
R7KL95_9BURK,211,407,PF04546
R7I4J7_9BURK,234,426,PF04546
R7C506_9BURK,336,530,PF04546
R5PYA3_9BURK,318,513,PF04546
R7KN55_9BURK,259,451,PF04546
R5E5I1_9BURK,348,545,PF04546
I3UCQ2_ADVKW,350,548,PF04546
E8UE63_TAYEM,376,574,PF04546
F4GUU3_PUSST,284,483,PF04546
W8WX75_CASDE,269,465,PF04546
A9IK91_BORPD,340,540,PF04546
D8J051_HERSS,367,584,PF04546
G0AIS4_COLFT,346,565,PF04546
A4G2C2_HERAR,317,534,PF04546
S5R1F3_9PROT,171,374,PF04546
V5UAN1_9BURK,178,395,PF04546
Q0K867_CUPNH,344,561,PF04546
A4SZJ7_POLAQ,199,412,PF04546
B2U924_RALPJ,348,563,PF04546
C5AJ49_BURGB,322,539,PF04546
E5APH9_PARRH,296,512,PF04546
A1KAI7_AZOSB,179,395,PF04546
C4ZKA0_THASP,179,399,PF04546
H0PZ49_9RHOO,178,396,PF04546
